"STATION","NAME","DATE","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00436995","RUTLAND, VT US","2009-04-16",,"0.00","0.0","0.0","58","26","30",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-17",,"0.00","0.0","0.0","58","26","36",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-18",,"0.00","0.0","0.0","68","36","50",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-19",,"0.00","0.0","0.0","53","36","41",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-20",,"0.00","0.0","0.0","55","27","44",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-21",,"0.61","0.0","0.0","54","37","45",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-22",,"0.03","0.0","0.0","57","43","49",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-23",,"0.19","0.0","0.0","60","40","41",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-24",,"0.00","0.0","0.0","53","30","34",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-25",,"0.00","0.0","0.0","70","34","52",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-26",,"0.00","0.0","0.0","86","52","67",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-27",,"0.00","0.0","0.0","67","42","64",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-28",,"0.00","0.0","0.0","90","55","69",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-29",,"0.00","0.0","0.0","87","37","42",,,,,,
"USC00436995","RUTLAND, VT US","2009-04-30",,"0.00","0.0","0.0","61","29","43",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-01",,"0.39","0.0","0.0","70","43","59",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-02",,"0.02","0.0","0.0","72","46","49",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-03",,"0.00","0.0","0.0","63","36","50",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-04",,"0.00","0.0","0.0","64","38","46",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-05",,"0.00","0.0","0.0","68","46","58",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-06",,"0.17","0.0","0.0","60","46","48",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-07",,"0.12","0.0","0.0","62","48","54",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-08",,"0.00","0.0","0.0","64","47","51",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-09",,"0.00","0.0","0.0","74","48","59",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-10",,"1.01","0.0","0.0","76","47","49",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-11",,"0.02","0.0","0.0","57","37","44",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-12",,"0.00","0.0","0.0","62","41","48",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-13",,"0.00","0.0","0.0","66","35","47",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-14",,"0.00","0.0","0.0","70","47","57",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-15",,"0.02","0.0","0.0","59","48","54",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-16",,"0.00","0.0","0.0","73","47","63",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-17",,"0.61","0.0","0.0","73","47","48",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-18",,"0.00","0.0","0.0","59","39","42",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-19",,"0.00","0.0","0.0","55","29","39",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-20",,"0.00","0.0","0.0","68","39","56",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-21",,"0.00","0.0","0.0","76","46","56",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-22",,"0.00","0.0","0.0","86","48","62",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-23",,"0.00","0.0","0.0","77","53","54",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-24",,"0.01","0.0","0.0","70","53","62",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-25",,"0.02","0.0","0.0","76","40","46",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-26",,"0.00","0.0","0.0","66","33","43",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-27",,"0.35","0.0","0.0","67","43","48",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-28",,"0.58","0.0","0.0","53","48","50",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-29",,"0.83","0.0","0.0","53","49","51",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-30",,"0.02","0.0","0.0","67","51","63",,,,,,
"USC00436995","RUTLAND, VT US","2009-05-31",,"0.26","0.0","0.0","72","41","56",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-01",,"0.12","0.0","0.0","64","32","42",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-02",,"0.02","0.0","0.0","60","42","60",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-03",,"0.00","0.0","0.0","68","46","52",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-04",,"0.00","0.0","0.0","69","42","51",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-05",,"0.00","0.0","0.0","72","44","51",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-06",,"0.00","0.0","0.0","72","51","60",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-07",,"0.00","0.0","0.0","77","50","62",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-08",,"0.00","0.0","0.0","64","50","54",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-09",,"0.65","0.0","0.0","69","53","55",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-10",,"0.06","0.0","0.0","58","54","56",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-11",,"0.00","0.0","0.0","74","55","63",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-12",,"1.01","0.0","0.0","75","59","59",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-13",,"0.00","0.0","0.0","72","47","56",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-14",,"0.14","0.0","0.0","75","54","60",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-15",,"0.10","0.0","0.0","73","51","55",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-16",,"0.26","0.0","0.0","66","54","55",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-17",,"0.00","0.0","0.0","71","45","49",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-18",,"0.06","0.0","0.0","75","49","52",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-19",,"0.49","0.0","0.0","63","52","61",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-20",,"0.00","0.0","0.0","72","59","64",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-21",,"0.00","0.0","0.0","72","62","65",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-22",,"0.17","0.0","0.0","75","60","60",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-23",,"0.00","0.0","0.0","69","57","60",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-24",,"0.00","0.0","0.0","76","60","69",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-25",,"0.00","0.0","0.0","81","60","66",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-26",,"0.00","0.0","0.0","84","61","70",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-27",,"0.00","0.0","0.0","76","58","66",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-28",,"0.02","0.0","0.0","74","58","62",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-29",,"0.27","0.0","0.0","75","62","64",,,,,,
"USC00436995","RUTLAND, VT US","2009-06-30",,"0.49","0.0","0.0","70","53","59",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-01",,"1.21","0.0","0.0","78","56","63",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-02",,"0.00","0.0","0.0","74","62","64",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-03",,"0.59","0.0","0.0","67","60","62",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-04",,"0.19","0.0","0.0","74","60","65",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-05",,"0.32","0.0","0.0","70","52","62",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-06",,"0.00","0.0","0.0","77","49","54",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-07",,"0.02","0.0","0.0","76","54","58",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-08",,"1.27","0.0","0.0","68","54","56",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-09",,"0.00","0.0","0.0","67","52","58",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-10",,"0.00","0.0","0.0","71","48","54",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-11",,"0.00","0.0","0.0","79","54","72",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-12",,"1.63","0.0","0.0","79","55","62",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-13",,"0.00","0.0","0.0","72","48","53",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-14",,"0.00","0.0","0.0","73","51","53",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-15",,"0.00","0.0","0.0","65","52","57",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-16",,"0.00","0.0","0.0","78","57","60",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-17",,"0.00","0.0","0.0","81","56","62",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-18",,"0.51","0.0","0.0","80","62","65",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-19",,"0.00","0.0","0.0","78","52","63",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-20",,"0.00","0.0","0.0","73","51","57",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-21",,"0.00","0.0","0.0","80","57","64",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-22",,"1.07","0.0","0.0","74","59","61",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-23",,"0.00","0.0","0.0","75","60","61",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-24",,"0.02","0.0","0.0","78","60","61",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-25",,"0.00","0.0","0.0","74","61","65",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-26",,"0.00","0.0","0.0","80","63","73",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-27",,"0.55","0.0","0.0","81","61","65",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-28",,"0.00","0.0","0.0","80","56","61",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-29",,"0.00","0.0","0.0","83","61","67",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-30",,"1.51","0.0","0.0","86","66","67",,,,,,
"USC00436995","RUTLAND, VT US","2009-07-31",,"0.41","0.0","0.0","81","59","60",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-01",,"0.43","0.0","0.0","68","59","66",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-02",,"0.00","0.0","0.0","81","60","71",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-03",,"1.42","0.0","0.0","75","61","63",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-04",,"0.00","0.0","0.0","77","52","59",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-05",,"0.00","0.0","0.0","83","59","72",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-06",,"0.00","0.0","0.0","79","53","57",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-07",,"0.00","0.0","0.0","75","51","57",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-08",,"0.00","0.0","0.0","72","43","52",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-09",,"0.00","0.0","0.0","73","49","68",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-10",,"0.07","0.0","0.0","70","65","69",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-11",,"0.35","0.0","0.0","84","68","69",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-12",,"0.33","0.0","0.0","81","64","64",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-13",,"0.00","0.0","0.0","77","61","65",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-14",,"0.00","0.0","0.0","78","58","62",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-15",,"0.00","0.0","0.0","85","56","65",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-16",,"0.00","0.0","0.0","86","61","68",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-17",,"0.00","0.0","0.0","86","62","66",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-18",,"0.00","0.0","0.0","87","64","67",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-19",,"0.36","0.0","0.0","88","66","69",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-20",,"1.31","0.0","0.0","80","59","61",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-21",,"0.00","0.0","0.0","84","61","76",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-22",,"1.31","0.0","0.0","81","64","69",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-23",,"0.46","0.0","0.0","77","67","68",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-24",,"0.16","0.0","0.0","76","63","65",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-25",,"0.19","0.0","0.0","76","62","63",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-26",,"0.00","0.0","0.0","78","56","60",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-27",,"0.00","0.0","0.0","72","44","46",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-28",,"0.00","0.0","0.0","69","46","50",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-29",,"1.24","0.0","0.0","67","50","57",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-30",,"0.08","0.0","0.0","65","53","65",,,,,,
"USC00436995","RUTLAND, VT US","2009-08-31",,"0.00","0.0","0.0","75","53","54",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-01",,"0.00","0.0","0.0","67","40","46",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-02",,"0.00","0.0","0.0","72","43","46",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-03",,"0.00","0.0","0.0","75","46","54",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-04",,"0.00","0.0","0.0","78","49","53",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-05",,"0.00","0.0","0.0","79","49","49",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-06",,"0.00","0.0","0.0","72","44","52",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-07",,"0.00","0.0","0.0","70","48","53",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-08",,"0.00","0.0","0.0","69","53","57",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-09",,"0.00","0.0","0.0","77","51","52",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-10",,"0.00","0.0","0.0","73","42","44",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-11",,"0.00","0.0","0.0","67","44","46",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-12",,"0.08","0.0","0.0","64","46","57",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-13",,"0.04","0.0","0.0","71","57","66",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-14",,"0.00","0.0","0.0","71","46","51",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-15",,"0.07","0.0","0.0","71","51","57",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-16",,"0.00","0.0","0.0","68","48","52",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-17",,"0.00","0.0","0.0","64","43","48",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-18",,"0.00","0.0","0.0","63","47","56",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-19",,"0.00","0.0","0.0","65","46","47",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-20",,"0.00","0.0","0.0","60","32","42",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-21",,"0.00","0.0","0.0","70","35","43",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-22",,"0.00","0.0","0.0","78","43","50",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-23",,"0.00","0.0","0.0","70","50","65",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-24",,"0.04","0.0","0.0","75","56","56",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-25",,"0.00","0.0","0.0","70","43","51",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-26",,"0.00","0.0","0.0","58","31","38",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-27",,"0.05","0.0","0.0","64","38","51",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-28",,"1.55","0.0","0.0","61","51","57",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-29",,"0.44","0.0","0.0","71","47","49",,,,,,
"USC00436995","RUTLAND, VT US","2009-09-30",,"0.00","0.0","0.0","59","47","47",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-01",,"0.00","0.0","0.0","49","39","42",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-02",,"0.00","0.0","0.0","47","34","36",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-03",,"0.49","0.0","0.0","55","36","55",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-04",,"0.17","0.0","0.0","63","50","51",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-05",,"0.00","0.0","0.0","64","48","49",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-06",,"0.06","0.0","0.0","59","45","50",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-07",,"0.79","0.0","0.0","60","44","54",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-08",,"0.13","0.0","0.0","57","47","49",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-09",,"0.00","0.0","0.0","56","41","47",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-10",,"0.29","0.0","0.0","56","41","47",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-11",,"0.00","0.0","0.0","51","30","37",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-12",,"0.00","0.0","0.0","53","27","29",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-13",,"0.09","0.0","0.0","49","29","37",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-14",,"0.06","0.0","0.0","41","34","36",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-15",,"0.00","0.0","0.0","42","28","32",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-16",,"0.00","0.0","0.0","40","32","33",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-17",,"0.00","0.0","0.0","44","22","30",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-18",,"0.00","0.0","0.0","48","25","33",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-19",,"0.00","0.0","0.0","42","23","24",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-20",,"0.00","0.0","0.0","50","24","31",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-21",,"0.00","0.0","0.0","56","31","41",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-22",,"0.39","0.0","0.0","57","41","49",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-23",,"0.00","0.0","0.0","68","34","35",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-24",,"0.35","0.0","0.0","48","35","46",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-25",,"1.54","0.0","0.0","56","46","50",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-26",,"0.00","0.0","0.0","55","28","29",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-27",,"0.00","0.0","0.0","52","28","47",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-28",,"0.07","0.0","0.0","51","39","45",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-29",,"0.33","0.0","0.0","49","38","40",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-30",,"0.00","0.0","0.0","54","40","48",,,,,,
"USC00436995","RUTLAND, VT US","2009-10-31",,"0.00","0.0","0.0","57","44","57",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-01",,"0.26","0.0","0.0","72","45","49",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-02",,"0.00","0.0","0.0","52","26","34",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-03",,"0.00","0.0","0.0","52","30","39",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-04",,"0.05","0.0","0.0","51","30","33",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-05",,"0.00","0.0","0.0","42","31","33",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-06",,"0.00","0.0","0.0","42","33","35",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-07",,"0.00","0.0","0.0","37","24","30",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-08",,"0.00","0.0","0.0","54","30","53",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-09",,"0.00","0.0","0.0","60","29","32",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-10",,"0.00","0.0","0.0","68","32","53",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-11",,"0.00","0.0","0.0","54","33","36",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-12",,"0.00","0.0","0.0","48","24","25",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-13",,"0.00","0.0","0.0","52","22","27",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-14",,"0.06","0.0","0.0","55","27","44",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-15",,"0.91","0.0","0.0","54","44","54",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-16",,"0.00","0.0","0.0","57","42","44",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-17",,"0.00","0.0","0.0","47","23","30",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-18",,"0.00","0.0","0.0","43","20","21",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-19",,"0.00","0.0","0.0","52","21","33",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-20",,"0.63","0.0","0.0","58","33","54",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-21",,"0.00","0.0","0.0","54","46","47",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-22",,"0.00","0.0","0.0","51","28","33",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-23",,"0.00","0.0","0.0","48","26","32",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-24",,"0.06","0.0","0.0","46","32","44",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-25",,"0.00","0.0","0.0","52","31","36",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-26",,"0.09","0.0","0.0","53","36","42",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-27",,"0.03","0.0","0.0","54","30","37",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-28",,"1.45","0.0","0.0","42","36","42",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-29",,"0.00","0.0","0.0","47","33","44",,,,,,
"USC00436995","RUTLAND, VT US","2009-11-30",,"0.10","0.0","0.0","48","34","48",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-01",,"0.00","0.0","0.0","48","22","26",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-02",,"0.00","0.0","0.0","39","26","34",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-03",,"1.21","0.0","0.0","53","34","50",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-04",,"0.16","0.0","0.0","60","36","42",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-05",,"0.00","0.0","0.0","45","30","32",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-06",,"0.12","3.0","2.0","36","19","22",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-07",,"0.00","0.0","1.0","33","22","29",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-08",,"0.02","0.5","1.0","33","26","26",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-09",,"0.17","2.0","2.0","31","16","26",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-10",,"0.14","2.4","2.0","38","26","34",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-11",,"0.00","0.0","1.0","36","19","19",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-12",,"0.00","0.5","1.0","22","16","21",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-13",,"0.00","0.0","1.0","29","9","23",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-14",,"0.38","0.5","1.0","37","23","33",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-15",,"0.08","0.0","0.0","37","32","34",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-16",,"0.05","1.0","1.0","40","15","19",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-17",,"0.03","0.5","1.0","24","1","4",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-18",,"0.00","0.0","1.0","9","-3","3",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-19",,"0.00","0.0","1.0","16","-1","2",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-20",,"0.00","0.0","1.0","17","2","13",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-21",,"0.00","0.0","1.0","16","7","8",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-22",,"0.00","0.0","1.0","27","2","2",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-23",,"0.02","0.3","1.0","23","2","12",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-24",,"0.00","0.0","1.0","18","12","18",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-25",,"0.00","0.0","1.0","29","18","22",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-26",,"0.00","0.0","1.0","32","22","32",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-27",,"0.07","0.0","0.0","45","32","43",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-28",,"0.00","0.0","0.0","43","28","30",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-29",,"0.51","6.8","6.0","32","5","6",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-30",,"0.04","0.7","6.0","8","-11","-6",,,,,,
"USC00436995","RUTLAND, VT US","2009-12-31",,"0.00","0.0","6.0","20","-6","20",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-01",,"0.20","2.6","8.0","27","20","27",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-02",,"0.15","2.2","9.0","33","26","26",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-03",,"0.31","4.7","13.0","26","7","9",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-04",,"0.28","3.1","15.0","15","9","15",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-05",,"0.00","0.0","14.0","19","15","15",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-06",,"0.00","0.0","14.0","19","15","18",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-07",,"0.00","0.0","14.0","23","18","20",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-08",,"0.00","0.0","14.0","31","17","17",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-09",,"0.02","0.5","13.0","20","9","11",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-10",,"0.00","0.0","13.0","16","-9","-2",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-11",,"0.00","0.0","13.0","14","-2","9",,,,,,
"USC00436995","RUTLAND, VT US","2010-01-12",,"0.00","0.0","13.0","30","9","20",,,,,,
